diagnostic,weighting,altered_dummy_it,holdout,lemma,role,features,d_pronoun,d_compound,delta
all,equal_feature,True,item,you_pron_plur,pronoun_anchor,154,0.5334061017451781,0.7941867151051132,-0.2607806133599351
all,equal_feature,True,item,your_sing,pronoun_anchor,154,0.5946918393296519,0.8358343497046228,-0.24114251037497092
all,equal_feature,True,item,yours_sing,pronoun_anchor,154,0.4857189135032449,0.7413908896012115,-0.25567197609796655
all,equal_feature,True,item,your_plur,pronoun_anchor,154,0.5946918393296519,0.8358343497046228,-0.24114251037497092
all,equal_feature,True,item,yours_plur,pronoun_anchor,154,0.48788118079481446,0.7222448497108597,-0.2343636689160452
all,equal_feature,True,item,yourself,pronoun_anchor,154,0.5351140453817708,0.7622075652176947,-0.22709351983592396
all,equal_feature,True,item,yourselves,pronoun_anchor,154,0.5317114061420986,0.7772152900318432,-0.24550388388974465
all,equal_feature,True,family,anybody,compound_anchor,154,0.7810318120696333,0.5044136489488781,0.27661816312075527
all,equal_feature,True,family,anyone,compound_anchor,154,0.7810318120696333,0.5045728035197975,0.27645900854983585
all,equal_feature,True,family,anything,compound_anchor,154,0.7805713586889949,0.5019959163412309,0.278575442347764
all,equal_feature,True,family,anywhere,compound_anchor,154,0.8541349474927535,0.5822675681391365,0.27186737935361704
all,equal_feature,True,family,everybody,compound_anchor,154,0.7331670412099142,0.5417937156464114,0.19137332556350273
all,equal_feature,True,family,everyone,compound_anchor,154,0.7331670412099142,0.5419137749769971,0.19125326623291705
all,equal_feature,True,family,everything,compound_anchor,154,0.7560551946461392,0.5118558588953325,0.24419933575080677
all,equal_feature,True,family,everywhere,compound_anchor,154,0.813037606611082,0.5612197840441211,0.25181782256696095
all,equal_feature,True,family,nobody,compound_anchor,154,0.7700369504016932,0.4701415853617991,0.29989536503989406
all,equal_feature,True,family,no_one,compound_anchor,154,0.7748702815758357,0.485000816919791,0.2898694646560447
all,equal_feature,True,family,nothing,compound_anchor,154,0.8062521633436309,0.502760436583966,0.30349172675966496
all,equal_feature,True,family,nowhere,compound_anchor,154,0.8578094683190639,0.5672625519608279,0.29054691635823604
all,equal_feature,True,family,somebody,compound_anchor,154,0.7751398729344269,0.4864472205383708,0.28869265239605607
all,equal_feature,True,family,someone,compound_anchor,154,0.7751398729344269,0.48665443380001955,0.28848543913440733
all,equal_feature,True,family,something,compound_anchor,154,0.7895903593157562,0.5006557997572119,0.2889345595585443
all,equal_feature,True,family,somewhere,compound_anchor,154,0.8644240261637902,0.5849085146879266,0.2795155114758636
all,equal_feature,True,family,each_other,target,154,0.7092920559400119,0.6690820933080995,0.040209962631912344
all,equal_feature,True,family,one_another,target,154,0.7231929431059338,0.6772670296559097,0.04592591345002417
all,equal_feature,True,family,he,pronoun_anchor,154,0.5700970780327892,0.8092856407451141,-0.23918856271232491
all,equal_feature,True,family,him,pronoun_anchor,154,0.5384800948047306,0.8057506137155528,-0.2672705189108222
all,equal_feature,True,family,himself,pronoun_anchor,154,0.5617712318377304,0.7604470414613891,-0.19867580962365872
all,equal_feature,True,family,his,pronoun_anchor,154,0.4863940038162144,0.742109479495717,-0.25571547567950265
all,equal_feature,True,family,she,pronoun_anchor,154,0.5476168807705281,0.813962682945353,-0.26634580217482495
all,equal_feature,True,family,her_acc,pronoun_anchor,154,0.501996744229192,0.7834820942999945,-0.28148535007080244
all,equal_feature,True,family,her_dep,pronoun_anchor,154,0.5811918841047826,0.833527924107552,-0.25233604000276944
all,equal_feature,True,family,hers,pronoun_anchor,154,0.48185611860588495,0.7386792842136856,-0.2568231656078006
all,equal_feature,True,family,herself,pronoun_anchor,154,0.5396518352839783,0.7657781804126589,-0.22612634512868057
all,equal_feature,True,family,it_plain,pronoun_anchor,154,0.5998129598989206,0.8040189737051583,-0.2042060138062377
all,equal_feature,True,family,it_dum,pronoun_anchor,154,0.7561754960597331,0.7851901726804977,-0.029014676620764623
all,equal_feature,True,family,its,pronoun_anchor,154,0.6034452415516806,0.7895659837852846,-0.1861207422336041
all,equal_feature,True,family,itself,pronoun_anchor,154,0.6114668830868607,0.7395259141501342,-0.12805903106327354
all,equal_feature,True,family,I,pronoun_anchor,154,0.554918350972658,0.8313743634948705,-0.2764560125222125
all,equal_feature,True,family,me,pronoun_anchor,154,0.5309642703037291,0.8254103533032191,-0.29444608299949004
all,equal_feature,True,family,mine,pronoun_anchor,154,0.44638745643446115,0.7386792842136856,-0.2922918277792244
all,equal_feature,True,family,my,pronoun_anchor,154,0.5841708242774235,0.8462358725204686,-0.2620650482430451
all,equal_feature,True,family,myself,pronoun_anchor,154,0.5250695259309316,0.7657781804126589,-0.2407086544817273
all,equal_feature,True,family,their_sing,pronoun_anchor,154,0.5909143488654086,0.8225295474841754,-0.23161519861876678
all,equal_feature,True,family,theirs_sing,pronoun_anchor,154,0.504385167000421,0.736338205254687,-0.23195303825426594
all,equal_feature,True,family,their_plur,pronoun_anchor,154,0.6119108080513395,0.83837495161198,-0.22646414356064049
all,equal_feature,True,family,theirs_plur,pronoun_anchor,154,0.5249668208760537,0.7512284962061748,-0.2262616753301211
all,equal_feature,True,family,them_sing,pronoun_anchor,154,0.5232395283258342,0.8006913449034571,-0.27745181657762286
all,equal_feature,True,family,them_plur,pronoun_anchor,154,0.5545863484383227,0.8345124490398996,-0.27992610060157697
all,equal_feature,True,family,themself,pronoun_anchor,154,0.5626368492432289,0.7657781804126589,-0.20314133116943
all,equal_feature,True,family,themselves,pronoun_anchor,154,0.5683484061463436,0.7897178855931827,-0.22136947944683905
all,equal_feature,True,family,they_sing,pronoun_anchor,154,0.5661676418004797,0.8083710121210341,-0.2422033703205544
all,equal_feature,True,family,they_plur,pronoun_anchor,154,0.5920242793034155,0.8418691732473196,-0.24984489394390408
all,equal_feature,True,family,we_pron,pronoun_anchor,154,0.5497624565065038,0.8263087195311103,-0.2765462630246065
all,equal_feature,True,family,us_pron,pronoun_anchor,154,0.5192516732389527,0.8090524400671462,-0.28980076682819345
all,equal_feature,True,family,our,pronoun_anchor,154,0.5804515011613796,0.8382649350157386,-0.25781343385435906
all,equal_feature,True,family,ours,pronoun_anchor,154,0.4781784164763667,0.736338205254687,-0.25815978877832024
all,equal_feature,True,family,ourselves,pronoun_anchor,154,0.5427088768656357,0.7806054719549766,-0.2378965950893409
all,equal_feature,True,family,you_pron_sing,pronoun_anchor,154,0.5467995925953384,0.7762936940911997,-0.22949410149586136
all,equal_feature,True,family,you_pron_plur,pronoun_anchor,154,0.5537595863571743,0.7941867151051132,-0.24042712874793892
all,equal_feature,True,family,your_sing,pronoun_anchor,154,0.6187333780804591,0.8358343497046228,-0.21710097162416364
all,equal_feature,True,family,yours_sing,pronoun_anchor,154,0.5068376873231943,0.7413908896012115,-0.23455320227801713
all,equal_feature,True,family,your_plur,pronoun_anchor,154,0.6187333780804591,0.8358343497046228,-0.21710097162416364
all,equal_feature,True,family,yours_plur,pronoun_anchor,154,0.5113904018890305,0.7222448497108597,-0.21085444782182916
all,equal_feature,True,family,yourself,pronoun_anchor,154,0.5479737355788368,0.7622075652176947,-0.21423382963885795
all,equal_feature,True,family,yourselves,pronoun_anchor,154,0.5492646794744004,0.7772152900318432,-0.2279506105574428
no_morph,equal_feature,True,item,anybody,compound_anchor,89,0.743993202376307,0.4542870911754856,0.28970611120082135
no_morph,equal_feature,True,item,anyone,compound_anchor,89,0.743993202376307,0.4542870911754856,0.28970611120082135
no_morph,equal_feature,True,item,anything,compound_anchor,89,0.7457820075537105,0.47085722706412364,0.27492478048958685
no_morph,equal_feature,True,item,anywhere,compound_anchor,89,0.8154760231758531,0.5510910214223557,0.26438500175349744
no_morph,equal_feature,True,item,everybody,compound_anchor,89,0.6699775994691344,0.484139185033234,0.18583841443590038
no_morph,equal_feature,True,item,everyone,compound_anchor,89,0.6699775994691344,0.484139185033234,0.18583841443590038
no_morph,equal_feature,True,item,everything,compound_anchor,89,0.7039681249922177,0.4606822183981991,0.2432859065940186
no_morph,equal_feature,True,item,everywhere,compound_anchor,89,0.7821714298325848,0.5410467476884269,0.24112468214415794
no_morph,equal_feature,True,item,nobody,compound_anchor,89,0.7282868439079417,0.4207270040193579,0.3075598398885838
no_morph,equal_feature,True,item,no_one,compound_anchor,89,0.7282868439079417,0.4207270040193579,0.3075598398885838
no_morph,equal_feature,True,item,nothing,compound_anchor,89,0.7540955544999549,0.4484471737493614,0.30564838075059353
no_morph,equal_feature,True,item,nowhere,compound_anchor,89,0.8189702969693339,0.5425104038904559,0.27645989307887797
no_morph,equal_feature,True,item,somebody,compound_anchor,89,0.7326936803453817,0.4432026843720997,0.28949099597328204
no_morph,equal_feature,True,item,someone,compound_anchor,89,0.7326936803453817,0.4432026843720997,0.28949099597328204
no_morph,equal_feature,True,item,something,compound_anchor,89,0.7561230655371165,0.4753936061069995,0.280729459430117
no_morph,equal_feature,True,item,somewhere,compound_anchor,89,0.8241059838730814,0.57641880931736,0.24768717455572142
no_morph,equal_feature,True,item,each_other,target,89,0.6282054286433832,0.7039489084330575,-0.07574347978967422
no_morph,equal_feature,True,item,one_another,target,89,0.6282054286433832,0.7039489084330575,-0.07574347978967422
no_morph,equal_feature,True,item,he,pronoun_anchor,89,0.5587544661756251,0.759233422593149,-0.2004789564175239
no_morph,equal_feature,True,item,him,pronoun_anchor,89,0.49176070563466034,0.7475335904440905,-0.25577288480943017
no_morph,equal_feature,True,item,himself,pronoun_anchor,89,0.5161139581740046,0.7613281574345082,-0.24521419926050358
no_morph,equal_feature,True,item,his,pronoun_anchor,89,0.47513551235300466,0.6864910576158971,-0.21135554526289246
no_morph,equal_feature,True,item,she,pronoun_anchor,89,0.5577335572010871,0.759233422593149,-0.20149986539206188
no_morph,equal_feature,True,item,her_acc,pronoun_anchor,89,0.47736298133051935,0.715870687566158,-0.23850770623563866
no_morph,equal_feature,True,item,her_dep,pronoun_anchor,89,0.6025167575909212,0.7935030903701139,-0.19098633277919275
no_morph,equal_feature,True,item,hers,pronoun_anchor,89,0.4578026388502769,0.6719237646046856,-0.21412112575440873
no_morph,equal_feature,True,item,herself,pronoun_anchor,89,0.5153484438503062,0.7613281574345082,-0.245979713584202
no_morph,equal_feature,True,item,it_plain,pronoun_anchor,89,0.5716419872939879,0.7513532329391965,-0.17971124564520868
no_morph,equal_feature,True,item,it_dum,pronoun_anchor,89,0.7099175297504902,0.7752218196075955,-0.06530428985710535
no_morph,equal_feature,True,item,its,pronoun_anchor,89,0.5689563442329965,0.7356139163480245,-0.16665757211502807
no_morph,equal_feature,True,item,itself,pronoun_anchor,89,0.5631845854991459,0.7321559876236283,-0.16897140212448247
no_morph,equal_feature,True,item,I,pronoun_anchor,89,0.570912059487367,0.7839803937126371,-0.21306833422527005
no_morph,equal_feature,True,item,me,pronoun_anchor,89,0.5355694430105254,0.7834706512125867,-0.2479012082020613
no_morph,equal_feature,True,item,mine,pronoun_anchor,89,0.44248640746729173,0.6719237646046856,-0.22943735713739388
no_morph,equal_feature,True,item,my,pronoun_anchor,89,0.6077432445999829,0.8104232005350482,-0.20267995593506538
no_morph,equal_feature,True,item,myself,pronoun_anchor,89,0.49877102179206945,0.7613281574345082,-0.26255713564243877
no_morph,equal_feature,True,item,their_sing,pronoun_anchor,89,0.6057931593269524,0.7779758076934411,-0.17218264836648867
no_morph,equal_feature,True,item,theirs_sing,pronoun_anchor,89,0.46219402743229254,0.653507933359907,-0.19131390592761444
no_morph,equal_feature,True,item,their_plur,pronoun_anchor,89,0.6304173149295049,0.7986295622969244,-0.16821224736741947
no_morph,equal_feature,True,item,theirs_plur,pronoun_anchor,89,0.4852720028711552,0.6720180444154903,-0.1867460415443351
no_morph,equal_feature,True,item,them_sing,pronoun_anchor,89,0.49792537569109036,0.7261772079616304,-0.22825183227054008
no_morph,equal_feature,True,item,them_plur,pronoun_anchor,89,0.5330252818537881,0.7802290897419575,-0.24720380788816942
no_morph,equal_feature,True,item,themself,pronoun_anchor,89,0.543833309010061,0.7537629613163397,-0.2099296523062787
no_morph,equal_feature,True,item,themselves,pronoun_anchor,89,0.5463766584326767,0.787753441498554,-0.2413767830658773
no_morph,equal_feature,True,item,they_sing,pronoun_anchor,89,0.5657562607644804,0.7362863936649952,-0.17053013290051477
no_morph,equal_feature,True,item,they_plur,pronoun_anchor,89,0.5909925308882757,0.789328881791197,-0.19833635090292123
no_morph,equal_feature,True,item,we_pron,pronoun_anchor,89,0.5341008968704586,0.7699023105577263,-0.2358014136872677
no_morph,equal_feature,True,item,us_pron,pronoun_anchor,89,0.4732273476229496,0.7556381379306109,-0.28241079030766125
no_morph,equal_feature,True,item,our,pronoun_anchor,89,0.6012987398139804,0.7999885078603881,-0.1986897680464077
no_morph,equal_feature,True,item,ours,pronoun_anchor,89,0.43847308626678255,0.6626856281642065,-0.22421254189742396
no_morph,equal_feature,True,item,ourselves,pronoun_anchor,89,0.5091647207667688,0.7751383123774015,-0.2659735916106327
no_morph,equal_feature,True,item,you_pron_sing,pronoun_anchor,89,0.50738502614295,0.7311912109077464,-0.2238061847647964
no_morph,equal_feature,True,item,you_pron_plur,pronoun_anchor,89,0.5157887329582438,0.7598643011342173,-0.24407556817597353
no_morph,equal_feature,True,item,your_sing,pronoun_anchor,89,0.6082099651069587,0.7931678436537527,-0.18495787854679402
no_morph,equal_feature,True,item,yours_sing,pronoun_anchor,89,0.43847308626678255,0.6626856281642065,-0.22421254189742396
no_morph,equal_feature,True,item,your_plur,pronoun_anchor,89,0.6082099651069587,0.7931678436537527,-0.18495787854679402
no_morph,equal_feature,True,item,yours_plur,pronoun_anchor,89,0.43847308626678255,0.6626856281642065,-0.22421254189742396
no_morph,equal_feature,True,item,yourself,pronoun_anchor,89,0.49471410204516053,0.7491899656776185,-0.254475863632458
no_morph,equal_feature,True,item,yourselves,pronoun_anchor,89,0.49479219390817547,0.7705089260824779,-0.2757167321743024
no_morph,equal_feature,True,family,anybody,compound_anchor,89,0.743993202376307,0.5034144195249125,0.24057878285139445
no_morph,equal_feature,True,family,anyone,compound_anchor,89,0.743993202376307,0.5034144195249125,0.24057878285139445
no_morph,equal_feature,True,family,anything,compound_anchor,89,0.7457820075537105,0.500964696223317,0.24481731133039353
no_morph,equal_feature,True,family,anywhere,compound_anchor,89,0.8154760231758531,0.5834791613933293,0.23199686178252377
no_morph,equal_feature,True,family,everybody,compound_anchor,89,0.6699775994691344,0.5382610092061566,0.13171659026297777
no_morph,equal_feature,True,family,everyone,compound_anchor,89,0.6699775994691344,0.5382610092061566,0.13171659026297777
no_morph,equal_feature,True,family,everything,compound_anchor,89,0.7039681249922177,0.4993875715325475,0.20458055345967024
no_morph,equal_feature,True,family,everywhere,compound_anchor,89,0.7821714298325848,0.5612553842126556,0.22091604561992917
no_morph,equal_feature,True,family,nobody,compound_anchor,89,0.7282868439079417,0.4634728575883,0.26481398631964176
no_morph,equal_feature,True,family,no_one,compound_anchor,89,0.7282868439079417,0.4634728575883,0.26481398631964176
no_morph,equal_feature,True,family,nothing,compound_anchor,89,0.7540955544999549,0.4804307620584966,0.2736647924414583
no_morph,equal_feature,True,family,nowhere,compound_anchor,89,0.8189702969693339,0.5628815946066595,0.25608870236267434
no_morph,equal_feature,True,family,somebody,compound_anchor,89,0.7326936803453817,0.47912412841198454,0.2535695519333972
no_morph,equal_feature,True,family,someone,compound_anchor,89,0.7326936803453817,0.47912412841198454,0.2535695519333972
no_morph,equal_feature,True,family,something,compound_anchor,89,0.7561230655371165,0.4988313796144257,0.2572916859226908
no_morph,equal_feature,True,family,somewhere,compound_anchor,89,0.8241059838730814,0.5864655406322073,0.23764044324087408
no_morph,equal_feature,True,family,each_other,target,89,0.6282054286433832,0.7039489084330575,-0.07574347978967422
no_morph,equal_feature,True,family,one_another,target,89,0.6282054286433832,0.7039489084330575,-0.07574347978967422
no_morph,equal_feature,True,family,he,pronoun_anchor,89,0.5675036582968029,0.759233422593149,-0.19172976429634603
no_morph,equal_feature,True,family,him,pronoun_anchor,89,0.5012872437391102,0.7475335904440905,-0.24624634670498036
no_morph,equal_feature,True,family,himself,pronoun_anchor,89,0.5240070932141941,0.7613281574345082,-0.23732106422031407
no_morph,equal_feature,True,family,his,pronoun_anchor,89,0.4719611716557578,0.6864910576158971,-0.21452988596013933
no_morph,equal_feature,True,family,she,pronoun_anchor,89,0.5636313213730211,0.759233422593149,-0.1956021012201279
no_morph,equal_feature,True,family,her_acc,pronoun_anchor,89,0.4839526953055154,0.715870687566158,-0.23191799226064264
no_morph,equal_feature,True,family,her_dep,pronoun_anchor,89,0.5984139471074621,0.7935030903701139,-0.1950891432626518
no_morph,equal_feature,True,family,hers,pronoun_anchor,89,0.4573478224007537,0.6719237646046856,-0.2145759422039319
no_morph,equal_feature,True,family,herself,pronoun_anchor,89,0.5170214514679653,0.7613281574345082,-0.24430670596654291
no_morph,equal_feature,True,family,it_plain,pronoun_anchor,89,0.5761767958005801,0.7513532329391965,-0.17517643713861641
no_morph,equal_feature,True,family,it_dum,pronoun_anchor,89,0.7173195560343897,0.7752218196075955,-0.057902263573205826
no_morph,equal_feature,True,family,its,pronoun_anchor,89,0.566539391162799,0.7356139163480245,-0.16907452518522548
no_morph,equal_feature,True,family,itself,pronoun_anchor,89,0.5654233527669432,0.7321559876236283,-0.1667326348566851
no_morph,equal_feature,True,family,I,pronoun_anchor,89,0.5721116367051158,0.7839803937126371,-0.21186875700752128
no_morph,equal_feature,True,family,me,pronoun_anchor,89,0.5387994323103573,0.7834706512125867,-0.24467121890222943
no_morph,equal_feature,True,family,mine,pronoun_anchor,89,0.4358174627059452,0.6719237646046856,-0.23610630189874043
no_morph,equal_feature,True,family,my,pronoun_anchor,89,0.6003786380625955,0.8104232005350482,-0.21004456247245273
no_morph,equal_feature,True,family,myself,pronoun_anchor,89,0.49477536479875117,0.7613281574345082,-0.26655279263575704
no_morph,equal_feature,True,family,their_sing,pronoun_anchor,89,0.6097730579367953,0.7779758076934411,-0.16820274975664584
no_morph,equal_feature,True,family,theirs_sing,pronoun_anchor,89,0.469459648230613,0.653507933359907,-0.184048285129294
no_morph,equal_feature,True,family,their_plur,pronoun_anchor,89,0.6380082747010134,0.7986295622969244,-0.160621287595911
no_morph,equal_feature,True,family,theirs_plur,pronoun_anchor,89,0.4969657185399773,0.6720180444154903,-0.175052325875513
no_morph,equal_feature,True,family,them_sing,pronoun_anchor,89,0.5014516078954474,0.7261772079616304,-0.22472560006618303
no_morph,equal_feature,True,family,them_plur,pronoun_anchor,89,0.5497663061059525,0.7802290897419575,-0.23046278363600503
no_morph,equal_feature,True,family,themself,pronoun_anchor,89,0.5475385728838247,0.7537629613163397,-0.206224388432515
no_morph,equal_feature,True,family,themselves,pronoun_anchor,89,0.5584847552063605,0.787753441498554,-0.22926868629219344
no_morph,equal_feature,True,family,they_sing,pronoun_anchor,89,0.5672654446954055,0.7362863936649952,-0.16902094896958963
no_morph,equal_feature,True,family,they_plur,pronoun_anchor,89,0.6070340714156778,0.789328881791197,-0.1822948103755192
no_morph,equal_feature,True,family,we_pron,pronoun_anchor,89,0.540129033161521,0.7699023105577263,-0.22977327739620523
no_morph,equal_feature,True,family,us_pron,pronoun_anchor,89,0.480705679406886,0.7556381379306109,-0.27493245852372483
no_morph,equal_feature,True,family,our,pronoun_anchor,89,0.5982920862622367,0.7999885078603881,-0.20169642159815138
no_morph,equal_feature,True,family,ours,pronoun_anchor,89,0.43937115225643264,0.6626856281642065,-0.22331447590777387
no_morph,equal_feature,True,family,ourselves,pronoun_anchor,89,0.509178749569914,0.7751383123774015,-0.26595956280748745
no_morph,equal_feature,True,family,you_pron_sing,pronoun_anchor,89,0.5152468684132678,0.7311912109077464,-0.21594434249447858
no_morph,equal_feature,True,family,you_pron_plur,pronoun_anchor,89,0.5302406160899463,0.7598643011342173,-0.229623685044271
no_morph,equal_feature,True,family,your_sing,pronoun_anchor,89,0.6263220513584353,0.7931678436537527,-0.16684579229531737
no_morph,equal_feature,True,family,yours_sing,pronoun_anchor,89,0.4487381786841921,0.6626856281642065,-0.21394744948001443
no_morph,equal_feature,True,family,your_plur,pronoun_anchor,89,0.6263220513584353,0.7931678436537527,-0.16684579229531737
no_morph,equal_feature,True,family,yours_plur,pronoun_anchor,89,0.4487381786841921,0.6626856281642065,-0.21394744948001443
no_morph,equal_feature,True,family,yourself,pronoun_anchor,89,0.49166930025979244,0.7491899656776185,-0.2575206654178261
no_morph,equal_feature,True,family,yourselves,pronoun_anchor,89,0.49896863747349013,0.7705089260824779,-0.27154028860898777
all,equal_block_total,True,item,anybody,compound_anchor,154,0.818453376928597,0.4691042663327707,0.3493491105958263
all,equal_block_total,True,item,anyone,compound_anchor,154,0.818453376928597,0.46917138710024275,0.34928198982835423
all,equal_block_total,True,item,anything,compound_anchor,154,0.8238796928397213,0.4814831293436531,0.3423965634960682
all,equal_block_total,True,item,anywhere,compound_anchor,154,0.8826443146899966,0.5590500811781768,0.3235942335118198
all,equal_block_total,True,item,everybody,compound_anchor,154,0.7720977495008359,0.49997980226253635,0.2721179472382995
all,equal_block_total,True,item,everyone,compound_anchor,154,0.7720977495008359,0.5000294769787983,0.2720682725220376
all,equal_block_total,True,item,everything,compound_anchor,154,0.7938190536301821,0.4765922622658085,0.31722679136437365
all,equal_block_total,True,item,everywhere,compound_anchor,154,0.8433220749515049,0.540032939637639,0.3032891353138659
all,equal_block_total,True,item,nobody,compound_anchor,154,0.8054957018370809,0.4379275919330733,0.36756810990400757
all,equal_block_total,True,item,no_one,compound_anchor,154,0.8079376987639404,0.4482055033065198,0.3597321954574206
all,equal_block_total,True,item,nothing,compound_anchor,154,0.8354771070103294,0.46974859887394066,0.36572850813638874
all,equal_block_total,True,item,nowhere,compound_anchor,154,0.8803754463524134,0.5456298384621666,0.33474560789024677
all,equal_block_total,True,item,somebody,compound_anchor,154,0.8105031906960967,0.4536983973348742,0.35680479336122245
all,equal_block_total,True,item,someone,compound_anchor,154,0.8105031906960967,0.4537879760077877,0.35671521468830897
all,equal_block_total,True,item,something,compound_anchor,154,0.828059057240617,0.47702723495410937,0.35103182228650764
all,equal_block_total,True,item,somewhere,compound_anchor,154,0.8866894072341756,0.5694249448010387,0.3172644624331369
all,equal_block_total,True,item,each_other,target,154,0.7537635018609803,0.6815694993430186,0.07219400251796171
all,equal_block_total,True,item,one_another,target,154,0.7604865574749536,0.6869940200268123,0.07349253744814133
all,equal_block_total,True,item,he,pronoun_anchor,154,0.6628545932513916,0.7897055293012865,-0.12685093604989484
all,equal_block_total,True,item,him,pronoun_anchor,154,0.49664942421147007,0.8396261536169971,-0.34297672940552704
all,equal_block_total,True,item,himself,pronoun_anchor,154,0.5142223153945807,0.8179623313700974,-0.3037400159755167
all,equal_block_total,True,item,his,pronoun_anchor,154,0.47232328677180374,0.7900754163485764,-0.3177521295767726
all,equal_block_total,True,item,she,pronoun_anchor,154,0.6512737646524721,0.793454409473653,-0.14218064482118087
all,equal_block_total,True,item,her_acc,pronoun_anchor,154,0.47694540524784523,0.823710403341655,-0.3467649980938098
all,equal_block_total,True,item,her_dep,pronoun_anchor,154,0.6552615408492477,0.8249482573878322,-0.16968671653858447
all,equal_block_total,True,item,hers,pronoun_anchor,154,0.46481290946049986,0.7853922126945367,-0.3205793032340369
all,equal_block_total,True,item,herself,pronoun_anchor,154,0.5044998337667848,0.8201692353464731,-0.31566940157968837
all,equal_block_total,True,item,it_plain,pronoun_anchor,154,0.5508148476506606,0.840788600385285,-0.28997375273462445
all,equal_block_total,True,item,it_dum,pronoun_anchor,154,0.8090665049459485,0.7851182224923546,0.023948282453593817
all,equal_block_total,True,item,its,pronoun_anchor,154,0.5494576505132568,0.8212238492838185,-0.27176619877056174
all,equal_block_total,True,item,itself,pronoun_anchor,154,0.5559523145256872,0.7997888843350377,-0.24383656980935053
all,equal_block_total,True,item,I,pronoun_anchor,154,0.6592216942787463,0.8161394361231514,-0.1569177418444051
all,equal_block_total,True,item,me,pronoun_anchor,154,0.5001308950915316,0.8582344155608566,-0.3581035204693249
all,equal_block_total,True,item,mine,pronoun_anchor,154,0.44465382878009124,0.7853922126945367,-0.3407383839144455
all,equal_block_total,True,item,my,pronoun_anchor,154,0.6590581872189918,0.8418936299156019,-0.18283544269661012
all,equal_block_total,True,item,myself,pronoun_anchor,154,0.49428793665462967,0.8201692353464731,-0.32588129869184346
all,equal_block_total,True,item,their_sing,pronoun_anchor,154,0.6653289983807328,0.8501743168044997,-0.18484531842376695
all,equal_block_total,True,item,theirs_sing,pronoun_anchor,154,0.5085989852801537,0.8177582127065046,-0.30915922742635094
all,equal_block_total,True,item,their_plur,pronoun_anchor,154,0.682496323346558,0.867369836887577,-0.184873513541019
all,equal_block_total,True,item,theirs_plur,pronoun_anchor,154,0.5223845439735625,0.8314744614285481,-0.3090899174549856
all,equal_block_total,True,item,them_sing,pronoun_anchor,154,0.5285867446370053,0.8632464767782198,-0.33465973214121447
all,equal_block_total,True,item,them_plur,pronoun_anchor,154,0.5418766693474619,0.8881186198545402,-0.3462419505070783
all,equal_block_total,True,item,themself,pronoun_anchor,154,0.5556577970717813,0.853905377409087,-0.2982475803373057
all,equal_block_total,True,item,themselves,pronoun_anchor,154,0.5533872677796673,0.8702672614270438,-0.3168799936473765
all,equal_block_total,True,item,they_sing,pronoun_anchor,154,0.6730059266008774,0.8374714715236656,-0.1644655449227882
all,equal_block_total,True,item,they_plur,pronoun_anchor,154,0.6817767200924667,0.8696131791497219,-0.1878364590572552
all,equal_block_total,True,item,we_pron,pronoun_anchor,154,0.6380364062064208,0.8065703392761552,-0.1685339330697344
all,equal_block_total,True,item,us_pron,pronoun_anchor,154,0.48137505929674324,0.8410496026107842,-0.359674543314041
all,equal_block_total,True,item,our,pronoun_anchor,154,0.6533347010924987,0.8312429670251748,-0.17790826593267606
all,equal_block_total,True,item,ours,pronoun_anchor,154,0.45722892557021455,0.7797697898077248,-0.32254086423751027
all,equal_block_total,True,item,ourselves,pronoun_anchor,154,0.5056501652409519,0.8305250850454233,-0.3248749198044715
all,equal_block_total,True,item,you_pron_sing,pronoun_anchor,154,0.5002001729025997,0.8217916180668317,-0.321591445164232
all,equal_block_total,True,item,you_pron_plur,pronoun_anchor,154,0.5023114267752385,0.8358905711713028,-0.3335791443960643
all,equal_block_total,True,item,your_sing,pronoun_anchor,154,0.6605285886253291,0.828365743732489,-0.1678371551071598
all,equal_block_total,True,item,yours_sing,pronoun_anchor,154,0.46278402484826636,0.782152950078769,-0.3193689252305026
all,equal_block_total,True,item,your_plur,pronoun_anchor,154,0.6605285886253293,0.828365743732489,-0.16783715510715969
all,equal_block_total,True,item,yours_plur,pronoun_anchor,154,0.4637346288739286,0.7713500963168938,-0.3076154674429652
all,equal_block_total,True,item,yourself,pronoun_anchor,154,0.49777854140392197,0.8131430781295891,-0.3153645367256671
all,equal_block_total,True,item,yourselves,pronoun_anchor,154,0.4954147647680678,0.8254742498213571,-0.3300594850532893
all,equal_block_total,True,family,anybody,compound_anchor,154,0.818453376928597,0.5166461888984086,0.30180718803018836
all,equal_block_total,True,family,anyone,compound_anchor,154,0.818453376928597,0.5167300898577486,0.3017232870708484
all,equal_block_total,True,family,anything,compound_anchor,154,0.8238796928397213,0.5150263331660798,0.30885335967364147
all,equal_block_total,True,family,anywhere,compound_anchor,154,0.8826443146899966,0.5923471592125306,0.29029715547746604
all,equal_block_total,True,family,everybody,compound_anchor,154,0.7720977495008359,0.556470327686167,0.21562742181466887
all,equal_block_total,True,family,everyone,compound_anchor,154,0.7720977495008359,0.5565324210814945,0.2155653284193414
all,equal_block_total,True,family,everything,compound_anchor,154,0.7938190536301821,0.5204387439341078,0.2733803096960743
all,equal_block_total,True,family,everywhere,compound_anchor,154,0.8433220749515049,0.5678830965526198,0.2754389783988851
