lemma,role,family,pool,holdout,drop,metric,d_pronoun,d_compound,delta,signed_control_margin
somewhere,compound_anchor,C:some,full,item,none,idf_jaccard,0.952476418113844,0.6952783078822794,0.2571981102315647,0.2571981102315647
somewhere,compound_anchor,C:some,full,family,none,jaccard,0.8650968604783404,0.5849085146879266,0.2801883457904138,0.2801883457904138
somewhere,compound_anchor,C:some,full,family,none,dice,0.7663520004404835,0.4258688870156588,0.3404831134248246,0.3404831134248246
somewhere,compound_anchor,C:some,full,family,none,hamming,0.2511878365536902,0.1309523809523809,0.1202354556013093,0.1202354556013093
somewhere,compound_anchor,C:some,full,family,none,idf_jaccard,0.9525823140948312,0.7227264291180319,0.2298558849767992,0.2298558849767992
he,pronoun_anchor,P:he,full,item,none,jaccard,0.5636031979318771,0.8092856407451141,-0.245682442813237,0.245682442813237
he,pronoun_anchor,P:he,full,item,none,dice,0.4080228155054432,0.6808276752146064,-0.2728048597091632,0.2728048597091632
he,pronoun_anchor,P:he,full,item,none,hamming,0.1422077922077921,0.211038961038961,-0.0688311688311688,0.0688311688311688
he,pronoun_anchor,P:he,full,item,none,idf_jaccard,0.7865724602714246,0.9599673051959868,-0.1733948449245623,0.1733948449245623
he,pronoun_anchor,P:he,full,family,none,jaccard,0.5719610109312047,0.8092856407451141,-0.2373246298139094,0.2373246298139094
he,pronoun_anchor,P:he,full,family,none,dice,0.4167557455413849,0.6808276752146064,-0.2640719296732214,0.2640719296732214
he,pronoun_anchor,P:he,full,family,none,hamming,0.1454896454896454,0.211038961038961,-0.0655493155493155,0.0655493155493155
he,pronoun_anchor,P:he,full,family,none,idf_jaccard,0.795743329622458,0.959335998523091,-0.163592668900633,0.163592668900633
he,pronoun_anchor,P:he,nonlocative,item,none,jaccard,0.5636031979318771,0.7992006775437007,-0.2355974796118236,0.2355974796118236
he,pronoun_anchor,P:he,nonlocative,item,none,dice,0.4080228155054432,0.6664548032144854,-0.2584319877090421,0.2584319877090421
he,pronoun_anchor,P:he,nonlocative,item,none,hamming,0.1422077922077921,0.2132034632034632,-0.070995670995671,0.070995670995671
he,pronoun_anchor,P:he,nonlocative,item,none,idf_jaccard,0.798777567133521,0.9596293200313712,-0.1608517528978502,0.1608517528978502
he,pronoun_anchor,P:he,nonlocative,family,none,jaccard,0.5719610109312047,0.7992006775437007,-0.227239666612496,0.227239666612496
he,pronoun_anchor,P:he,nonlocative,family,none,dice,0.4167557455413849,0.6664548032144854,-0.2496990576731004,0.2496990576731004
he,pronoun_anchor,P:he,nonlocative,family,none,hamming,0.1454896454896454,0.2132034632034632,-0.0677138177138177,0.0677138177138177
he,pronoun_anchor,P:he,nonlocative,family,none,idf_jaccard,0.8080659846221236,0.9587548314638772,-0.1506888468417535,0.1506888468417535
him,pronoun_anchor,P:he,full,item,none,jaccard,0.5280908865712828,0.8057506137155528,-0.27765972714427,0.27765972714427
him,pronoun_anchor,P:he,full,item,none,dice,0.3676145902122031,0.6772552117569908,-0.3096406215447876,0.3096406215447876
him,pronoun_anchor,P:he,full,item,none,hamming,0.1405844155844156,0.2353896103896104,-0.0948051948051947,0.0948051948051947
him,pronoun_anchor,P:he,full,item,none,idf_jaccard,0.7841115053458745,0.9586760125794918,-0.1745645072336172,0.1745645072336172
him,pronoun_anchor,P:he,full,family,none,jaccard,0.5378988684170525,0.8057506137155528,-0.2678517452985003,0.2678517452985003
him,pronoun_anchor,P:he,full,family,none,dice,0.3766748641114726,0.6772552117569908,-0.3005803476455181,0.3005803476455181
him,pronoun_anchor,P:he,full,family,none,hamming,0.1444366444366444,0.2353896103896104,-0.0909529659529659,0.0909529659529659
him,pronoun_anchor,P:he,full,family,none,idf_jaccard,0.7945091624276697,0.9579329188002702,-0.1634237563726005,0.1634237563726005
him,pronoun_anchor,P:he,nonlocative,item,none,jaccard,0.5280908865712828,0.7805306740147167,-0.2524397874434338,0.2524397874434338
him,pronoun_anchor,P:he,nonlocative,item,none,dice,0.3676145902122031,0.6403309516210304,-0.2727163614088272,0.2727163614088272
him,pronoun_anchor,P:he,nonlocative,item,none,hamming,0.1405844155844156,0.2294372294372294,-0.0888528138528138,0.0888528138528138
him,pronoun_anchor,P:he,nonlocative,item,none,idf_jaccard,0.799369924436074,0.9577121185675884,-0.1583421941315145,0.1583421941315145
him,pronoun_anchor,P:he,nonlocative,family,none,jaccard,0.5378988684170525,0.7805306740147167,-0.2426318055976641,0.2426318055976641
him,pronoun_anchor,P:he,nonlocative,family,none,dice,0.3766748641114726,0.6403309516210304,-0.2636560875095577,0.2636560875095577
him,pronoun_anchor,P:he,nonlocative,family,none,hamming,0.1444366444366444,0.2294372294372294,-0.085000585000585,0.085000585000585
him,pronoun_anchor,P:he,nonlocative,family,none,idf_jaccard,0.8100749036353753,0.9570918980875625,-0.147016994452187,0.147016994452187
himself,pronoun_anchor,P:he,full,item,none,jaccard,0.5544959715593212,0.7604470414613891,-0.2059510699020679,0.2059510699020679
himself,pronoun_anchor,P:he,full,item,none,dice,0.4033811868370573,0.6147574999758934,-0.2113763131388359,0.2113763131388359
himself,pronoun_anchor,P:he,full,item,none,hamming,0.1573051948051947,0.2183441558441558,-0.061038961038961,0.061038961038961
himself,pronoun_anchor,P:he,full,item,none,idf_jaccard,0.7882322923423372,0.9223833178981222,-0.134151025555785,0.134151025555785
himself,pronoun_anchor,P:he,full,family,none,jaccard,0.5614373071794816,0.7604470414613891,-0.1990097342819075,0.1990097342819075
himself,pronoun_anchor,P:he,full,family,none,dice,0.4110309730682076,0.6147574999758934,-0.2037265269076857,0.2037265269076857
himself,pronoun_anchor,P:he,full,family,none,hamming,0.1607581607581607,0.2183441558441558,-0.0575859950859951,0.0575859950859951
himself,pronoun_anchor,P:he,full,family,none,idf_jaccard,0.795891503541188,0.92426177579471,-0.128370272253522,0.128370272253522
himself,pronoun_anchor,P:he,nonlocative,item,none,jaccard,0.5544959715593212,0.745733630884544,-0.1912376593252228,0.1912376593252228
himself,pronoun_anchor,P:he,nonlocative,item,none,dice,0.4033811868370573,0.59530036292155,-0.1919191760844926,0.1919191760844926
himself,pronoun_anchor,P:he,nonlocative,item,none,hamming,0.1573051948051947,0.2175324675324675,-0.0602272727272727,0.0602272727272727
himself,pronoun_anchor,P:he,nonlocative,item,none,idf_jaccard,0.7998276207031223,0.9273432050632778,-0.1275155843601555,0.1275155843601555
himself,pronoun_anchor,P:he,nonlocative,family,none,jaccard,0.5614373071794816,0.745733630884544,-0.1842963237050624,0.1842963237050624
himself,pronoun_anchor,P:he,nonlocative,family,none,dice,0.4110309730682076,0.59530036292155,-0.1842693898533424,0.1842693898533424
himself,pronoun_anchor,P:he,nonlocative,family,none,hamming,0.1607581607581607,0.2175324675324675,-0.0567743067743067,0.0567743067743067
himself,pronoun_anchor,P:he,nonlocative,family,none,idf_jaccard,0.807396435873257,0.9289759801342125,-0.1215795442609553,0.1215795442609553
his,pronoun_anchor,P:he,full,item,none,jaccard,0.4880424328803258,0.742109479495717,-0.2540670466153912,0.2540670466153912
his,pronoun_anchor,P:he,full,item,none,dice,0.3327543990372722,0.5944211138298716,-0.2616667147925994,0.2616667147925994
his,pronoun_anchor,P:he,full,item,none,hamming,0.1435064935064935,0.2443181818181818,-0.1008116883116883,0.1008116883116883
his,pronoun_anchor,P:he,full,item,none,idf_jaccard,0.7029210529846602,0.8930294606490112,-0.190108407664351,0.190108407664351
his,pronoun_anchor,P:he,full,family,none,jaccard,0.4868728880160287,0.742109479495717,-0.2552365914796883,0.2552365914796883
his,pronoun_anchor,P:he,full,family,none,dice,0.3324184592072596,0.5944211138298716,-0.2620026546226119,0.2620026546226119
his,pronoun_anchor,P:he,full,family,none,hamming,0.1440856440856441,0.2443181818181818,-0.1002325377325377,0.1002325377325377
his,pronoun_anchor,P:he,full,family,none,idf_jaccard,0.7047381785691709,0.8961973646806409,-0.19145918611147,0.19145918611147
his,pronoun_anchor,P:he,nonlocative,item,none,jaccard,0.4880424328803258,0.7135315935759886,-0.2254891606956628,0.2254891606956628
his,pronoun_anchor,P:he,nonlocative,item,none,dice,0.3327543990372722,0.556430196432834,-0.2236757973955617,0.2236757973955617
his,pronoun_anchor,P:he,nonlocative,item,none,hamming,0.1435064935064935,0.2348484848484848,-0.0913419913419913,0.0913419913419913
his,pronoun_anchor,P:he,nonlocative,item,none,idf_jaccard,0.7150845316210973,0.8853024869066605,-0.1702179552855631,0.1702179552855631
his,pronoun_anchor,P:he,nonlocative,family,none,jaccard,0.4868728880160287,0.7135315935759886,-0.2266587055599598,0.2266587055599598
his,pronoun_anchor,P:he,nonlocative,family,none,dice,0.3324184592072596,0.556430196432834,-0.2240117372255743,0.2240117372255743
his,pronoun_anchor,P:he,nonlocative,family,none,hamming,0.1440856440856441,0.2348484848484848,-0.0907628407628407,0.0907628407628407
his,pronoun_anchor,P:he,nonlocative,family,none,idf_jaccard,0.7174654275398545,0.8889874734255527,-0.1715220458856982,0.1715220458856982
she,pronoun_anchor,P:she,full,item,none,jaccard,0.5437060085442913,0.8139626829453532,-0.2702566744010619,0.2702566744010619
she,pronoun_anchor,P:she,full,item,none,dice,0.3886110489483605,0.6874002336703141,-0.2987891847219535,0.2987891847219535
she,pronoun_anchor,P:she,full,item,none,hamming,0.1378246753246753,0.2175324675324675,-0.0797077922077921,0.0797077922077921
she,pronoun_anchor,P:she,full,item,none,idf_jaccard,0.7701496372517627,0.9602400348074271,-0.1900903975556644,0.1900903975556644
she,pronoun_anchor,P:she,full,family,none,jaccard,0.54946873262238,0.8139626829453532,-0.2644939503229732,0.2644939503229732
she,pronoun_anchor,P:she,full,family,none,dice,0.3945971312407972,0.6874002336703141,-0.2928031024295169,0.2928031024295169
she,pronoun_anchor,P:she,full,family,none,hamming,0.1396103896103896,0.2175324675324675,-0.0779220779220778,0.0779220779220778
she,pronoun_anchor,P:she,full,family,none,idf_jaccard,0.7810228333905845,0.9603546721570212,-0.1793318387664365,0.1793318387664365
she,pronoun_anchor,P:she,nonlocative,item,none,jaccard,0.5437060085442913,0.8040381618927831,-0.2603321533484918,0.2603321533484918
she,pronoun_anchor,P:she,nonlocative,item,none,dice,0.3886110489483605,0.6731419022642048,-0.2845308533158442,0.2845308533158442
she,pronoun_anchor,P:she,nonlocative,item,none,hamming,0.1378246753246753,0.2196969696969697,-0.0818722943722943,0.0818722943722943
she,pronoun_anchor,P:she,nonlocative,item,none,idf_jaccard,0.7833554208552573,0.9598275535296442,-0.1764721326743868,0.1764721326743868
she,pronoun_anchor,P:she,nonlocative,family,none,jaccard,0.54946873262238,0.8040381618927831,-0.254569429270403,0.254569429270403
she,pronoun_anchor,P:she,nonlocative,family,none,dice,0.3945971312407972,0.6731419022642048,-0.2785447710234076,0.2785447710234076
she,pronoun_anchor,P:she,nonlocative,family,none,hamming,0.1396103896103896,0.2196969696969697,-0.08008658008658,0.08008658008658
she,pronoun_anchor,P:she,nonlocative,family,none,idf_jaccard,0.79474246159479,0.9597708646086172,-0.1650284030138272,0.1650284030138272
her_acc,pronoun_anchor,P:she,full,item,none,jaccard,0.4930180702731975,0.7834820942999944,-0.2904640240267969,0.2904640240267969
her_acc,pronoun_anchor,P:she,full,item,none,dice,0.3355906281806317,0.6464487943128884,-0.3108581661322566,0.3108581661322566
her_acc,pronoun_anchor,P:she,full,item,none,hamming,0.1303571428571428,0.2288961038961039,-0.098538961038961,0.098538961038961
her_acc,pronoun_anchor,P:she,full,item,none,idf_jaccard,0.7542755095997442,0.9487306740385708,-0.1944551644388267,0.1944551644388267
her_acc,pronoun_anchor,P:she,full,family,none,jaccard,0.5025491432190912,0.7834820942999944,-0.2809329510809032,0.2809329510809032
her_acc,pronoun_anchor,P:she,full,family,none,dice,0.34396848771798,0.6464487943128884,-0.3024803065949084,0.3024803065949084
her_acc,pronoun_anchor,P:she,full,family,none,hamming,0.1334776334776334,0.2288961038961039,-0.0954184704184704,0.0954184704184704
her_acc,pronoun_anchor,P:she,full,family,none,idf_jaccard,0.7788082333646611,0.950252758177762,-0.1714445248131009,0.1714445248131009
her_acc,pronoun_anchor,P:she,nonlocative,item,none,jaccard,0.4930180702731975,0.7583906760103569,-0.2653726057371594,0.2653726057371594
her_acc,pronoun_anchor,P:she,nonlocative,item,none,dice,0.3355906281806317,0.6110877695707251,-0.2754971413900933,0.2754971413900933
her_acc,pronoun_anchor,P:she,nonlocative,item,none,hamming,0.1303571428571428,0.2229437229437229,-0.09258658008658,0.09258658008658
her_acc,pronoun_anchor,P:she,nonlocative,item,none,idf_jaccard,0.7704569799884818,0.9470339732021822,-0.1765769932137003,0.1765769932137003
her_acc,pronoun_anchor,P:she,nonlocative,family,none,jaccard,0.5025491432190912,0.7583906760103569,-0.2558415327912657,0.2558415327912657
her_acc,pronoun_anchor,P:she,nonlocative,family,none,dice,0.34396848771798,0.6110877695707251,-0.2671192818527451,0.2671192818527451
her_acc,pronoun_anchor,P:she,nonlocative,family,none,hamming,0.1334776334776334,0.2229437229437229,-0.0894660894660894,0.0894660894660894
her_acc,pronoun_anchor,P:she,nonlocative,family,none,idf_jaccard,0.795614220882664,0.9487540994404292,-0.1531398785577653,0.1531398785577653
her_dep,pronoun_anchor,P:she,full,item,none,jaccard,0.5812561284877116,0.833527924107552,-0.2522717956198405,0.2522717956198405
her_dep,pronoun_anchor,P:she,full,item,none,dice,0.434995070012237,0.7180551938138773,-0.2830601238016402,0.2830601238016402
her_dep,pronoun_anchor,P:she,full,item,none,hamming,0.1891233766233765,0.3003246753246753,-0.1112012987012987,0.1112012987012987
her_dep,pronoun_anchor,P:she,full,item,none,idf_jaccard,0.7438165033525728,0.9323893397081964,-0.1885728363556236,0.1885728363556236
her_dep,pronoun_anchor,P:she,full,family,none,jaccard,0.58168839510854,0.833527924107552,-0.2518395289990121,0.2518395289990121
her_dep,pronoun_anchor,P:she,full,family,none,dice,0.437228669544593,0.7180551938138773,-0.2808265242692842,0.2808265242692842
her_dep,pronoun_anchor,P:she,full,family,none,hamming,0.1904761904761904,0.3003246753246753,-0.1098484848484848,0.1098484848484848
her_dep,pronoun_anchor,P:she,full,family,none,idf_jaccard,0.7532226178764981,0.9348610572043092,-0.1816384393278112,0.1816384393278112
her_dep,pronoun_anchor,P:she,nonlocative,item,none,jaccard,0.5812561284877116,0.8129698920760626,-0.231713763588351,0.231713763588351
her_dep,pronoun_anchor,P:she,nonlocative,item,none,dice,0.434995070012237,0.6865653530882373,-0.2515702830760002,0.2515702830760002
her_dep,pronoun_anchor,P:she,nonlocative,item,none,hamming,0.1891233766233765,0.2943722943722944,-0.1052489177489178,0.1052489177489178
her_dep,pronoun_anchor,P:she,nonlocative,item,none,idf_jaccard,0.7527203178964749,0.9273849726971372,-0.1746646548006623,0.1746646548006623
her_dep,pronoun_anchor,P:she,nonlocative,family,none,jaccard,0.58168839510854,0.8129698920760626,-0.2312814969675226,0.2312814969675226
her_dep,pronoun_anchor,P:she,nonlocative,family,none,dice,0.437228669544593,0.6865653530882373,-0.2493366835436442,0.2493366835436442
her_dep,pronoun_anchor,P:she,nonlocative,family,none,hamming,0.1904761904761904,0.2943722943722944,-0.1038961038961039,0.1038961038961039
her_dep,pronoun_anchor,P:she,nonlocative,family,none,idf_jaccard,0.7627696708407399,0.9302775204626624,-0.1675078496219226,0.1675078496219226
hers,pronoun_anchor,P:she,full,item,none,jaccard,0.4779141001926312,0.7386792842136854,-0.2607651840210542,0.2607651840210542
hers,pronoun_anchor,P:she,full,item,none,dice,0.3259580024686657,0.5895858719061126,-0.2636278694374468,0.2636278694374468
hers,pronoun_anchor,P:she,full,item,none,hamming,0.1384740259740259,0.2386363636363636,-0.1001623376623377,0.1001623376623377
